"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","license","geodeticDatum","class","countryCode","country","identifier","recordedBy","catalogNumber","institutionCode","county","locality","fieldNumber","collectionCode","gbifID","occurrenceID","identifiedBy","coordinateUncertaintyInMeters","references","rightsHolder","http://unknown.org/nick","verbatimEventDate","datasetName","verbatimLocality","taxonID","http://unknown.org/occurrenceDetails","rights","eventTime","occurrenceRemarks","identificationID","informationWithheld","endDayOfYear","municipality","identificationVerificationStatus","language","type","vernacularName","taxonConceptID","startDayOfYear","datasetID","accessRights","higherClassification","sex","behavior","habitat","associatedReferences","locationID","fieldNotes","dynamicProperties","footprintWKT","lifeStage","elevationAccuracy","eventID","originalNameUsage","nameAccordingTo","samplingProtocol","dataGeneralizations"
"11","Aeshna juncea Linnaeus, 1758",69.050445,60.995755,"gass84","gbif","2803070025","Aeshna juncea Linnaeus, 1758","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T13:03:38.319+0000",233,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED","2020-06-15T17:20:14",NA,NA,"Khanty-Mansiy",2020,6,15,2020-06-15,"2020-06-15T17:20:14.000+0000","2020-09-27T13:03:38.319+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","RU","Russian Federation","49725505","Tatiana","49725505","iNaturalist",NA,NA,NA,"Observations","2803070025","https://www.inaturalist.org/observations/49725505","<U+0412><U+043B><U+0430><U+0434><U+0438><U+043C><U+0438><U+0440> <U+041E><U+043D><U+0438><U+0448><U+043A><U+043E>",4082,"https://www.inaturalist.org/observations/49725505","Tatiana","naturalist10224","2020-06-15","iNaturalist research-grade observations","Khanty-Mansiyskiy rayon, RU-KM, RU","93434","https://www.inaturalist.org/observations/49725505","© Tatiana some rights reserved",NA,NA,"110490718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Aeshna juncea Linnaeus, 1758",83.050912,54.864751,"cdround,gass84","gbif","2803128070","Aeshna juncea Linnaeus, 1758","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:58:00.491+0000",233,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED","2020-06-15T19:13:14",NA,NA,"Novosibirsk",2020,6,12,2020-06-12,"2020-06-16T02:19:16.000+0000","2020-09-27T12:58:00.491+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","RU","Russian Federation","49752840","Oleg Kosterin","49752840","iNaturalist",NA,NA,NA,"Observations","2803128070","https://www.inaturalist.org/observations/49752840","Oleg Kosterin",NA,"https://www.inaturalist.org/observations/49752840","Oleg Kosterin","oleg_kosterin","2020/06/12 6:39 PM +0700","iNaturalist research-grade observations","Russia, Novosibirsk, a dry glade by a forest pond between Pravye Chomy and Nizhnyaya El'tsovka estates","93434","https://www.inaturalist.org/observations/49752840","© Oleg Kosterin some rights reserved","11:39:00Z","a female","110521403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Aeshna juncea Linnaeus, 1758",21.797081,65.635509,"cdround,gass84","gbif","2808069544","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:41.537+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,6,25,2020-06-25,"2020-06-25T19:05:30.000+0000","2020-09-08T09:25:41.537+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:86488431","Mattias Nordlund","130009019","ArtDatabanken","Norrbotten","Alviksträsk N Mariebäckvägen",NA,"Artportalen","2808069544","urn:lsid:artportalen.se:Sighting:86488431",NA,200,NA,"Mattias Nordlund",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"00:00:00 - 00:00:00",NA,NA,"More information can be obtained from the Data Provider.","177","Luleå","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","177","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Aeshna juncea Linnaeus, 1758",15.029965,58.865747,"cdround,gass84","gbif","2808084522","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:40.109+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,6,25,2020-06-25,"2020-06-25T14:01:29.000+0000","2020-09-08T09:25:40.109+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:86484411","Ulrika Sörlid","130005137","ArtDatabanken","Närke","Garpaån, kraftledningsgatan",NA,"Artportalen","2808084522","urn:lsid:artportalen.se:Sighting:86484411",NA,50,NA,"Ulrika Sörlid",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"00:00:00 - 00:00:00",NA,NA,"More information can be obtained from the Data Provider.","177","Askersund","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","177","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Aeshna juncea Linnaeus, 1758",15.242632,58.846038,"gass84","gbif","2808133270","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:39.351+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,6,18,2020-06-18,"2020-06-18T17:59:15.000+0000","2020-09-08T09:25:39.351+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:86338033","Per Karlsson Linderum","129867385","ArtDatabanken","Närke","Tillefärds skvackra",NA,"Artportalen","2808133270","urn:lsid:artportalen.se:Sighting:86338033",NA,150,NA,"Per Karlsson Linderum",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"00:00:00 - 00:00:00","nyförvandlad",NA,"More information can be obtained from the Data Provider.","170","Askersund","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","170","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Aeshna juncea Linnaeus, 1758",17.973717,59.384178,"cdround,gass84","gbif","2808153611","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:39.537+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,6,27,2020-06-27,"2020-06-27T13:57:11.000+0000","2020-09-08T09:25:39.537+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:86520481","Johan Törnvall","130053178","ArtDatabanken","Uppland","Ursvik",NA,"Artportalen","2808153611","urn:lsid:artportalen.se:Sighting:86520481",NA,25,NA,"Johan Törnvall",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"00:00:00 - 00:00:00",NA,NA,"More information can be obtained from the Data Provider.","179","Sundbyberg","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","179","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae","FEMALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Aeshna juncea Linnaeus, 1758",20.333825,63.823207,"cdround,gass84","gbif","2808222558","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:44.193+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,6,26,2020-06-26,"2020-06-26T14:25:04.000+0000","2020-09-08T09:25:44.193+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:86502058","Ralf Norberg","130020897","ArtDatabanken","Västerbotten","Viken,Nydalasjön",NA,"Artportalen","2808222558","urn:lsid:artportalen.se:Sighting:86502058",NA,300,NA,"Ralf Norberg",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"10:45:00 - 12:10:00",NA,NA,"More information can be obtained from the Data Provider.","178","Umeå","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","178","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"free-flying",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Aeshna juncea Linnaeus, 1758",12.98831,61.182232,"cdround,gass84","gbif","2808246653","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:39.875+0000",246,"HUMAN_OBSERVATION",4,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,6,25,2020-06-25,"2020-06-28T02:17:20.000+0000","2020-09-08T09:25:39.875+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:86532044","Roland Olsson","130075849","ArtDatabanken","Dalarna","Norra tandådalstjärn",NA,"Artportalen","2808246653","urn:lsid:artportalen.se:Sighting:86532044",NA,50,NA,"Roland Olsson",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"13:00:00 - 14:00:00",NA,NA,"More information can be obtained from the Data Provider.","177","Malung-Sälen","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","177","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Aeshna juncea Linnaeus, 1758",17.927579,60.192968,"gass84","gbif","2808476381","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:43.866+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,6,21,2020-06-21,"2020-06-22T08:12:01.000+0000","2020-09-08T09:25:43.866+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:86413341","Claus Rüffler","129954177","ArtDatabanken","Uppland","Käbbomossen norra sidan",NA,"Artportalen","2808476381","urn:lsid:artportalen.se:Sighting:86413341",NA,250,NA,"Claus Rüffler",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"11:30:00 - 14:00:00","bara kläcktes",NA,"More information can be obtained from the Data Provider.","173","Östhammar","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","173","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Aeshna juncea Linnaeus, 1758",20.605107,63.981075,"cdround,gass84","gbif","2808698623","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:42.204+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,6,28,2020-06-28,"2020-06-28T15:51:22.000+0000","2020-09-08T09:25:42.204+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:86541412","Ralf Norberg","130072974","ArtDatabanken","Västerbotten","Hemsjön,Sibirien omr.",NA,"Artportalen","2808698623","urn:lsid:artportalen.se:Sighting:86541412",NA,250,NA,"Ralf Norberg",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"09:30:00 - 11:45:00",NA,NA,"More information can be obtained from the Data Provider.","180","Umeå","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","180","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"free-flying",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Aeshna juncea Linnaeus, 1758",17.107723,59.98584,"gass84","gbif","2808894880","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:26:37.754+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,6,27,2020-06-27,"2020-07-04T15:12:33.000+0000","2020-09-08T09:26:37.754+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:86665592","Claus Rüffler","130188964","ArtDatabanken","Uppland","Hålsjöbäcken",NA,"Artportalen","2808894880","urn:lsid:artportalen.se:Sighting:86665592",NA,291,NA,"Claus Rüffler",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"10:30:00 - 11:00:00",NA,NA,"More information can be obtained from the Data Provider.","179","Uppsala","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","179","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Aeshna juncea Linnaeus, 1758",17.546424,60.099819,"cdround,gass84","gbif","2808952879","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:26:38.263+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,6,28,2020-06-28,"2020-07-04T14:11:58.000+0000","2020-09-08T09:26:38.263+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:86661939","Claus Rüffler","130185376","ArtDatabanken","Uppland","Svartsjön (nordöstra Vissjön)",NA,"Artportalen","2808952879","urn:lsid:artportalen.se:Sighting:86661939",NA,50,NA,"Claus Rüffler",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"12:00:00 - 14:30:00",NA,NA,"More information can be obtained from the Data Provider.","180","Uppsala","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","180","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Aeshna juncea Linnaeus, 1758",13.803189,57.655604,"cdround,gass84","gbif","2809003659","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:26:42.728+0000",246,"HUMAN_OBSERVATION",1,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,6,27,2020-06-27,"2020-06-28T20:40:15.000+0000","2020-09-08T09:26:42.728+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:86549906","Michael Andersson","130060440","ArtDatabanken","Småland","Hagagölen, Spafors",NA,"Artportalen","2809003659","urn:lsid:artportalen.se:Sighting:86549906",NA,50,NA,"Michael Andersson",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"12:00:00 - 12:30:00",NA,NA,"More information can be obtained from the Data Provider.","179","Jönköping","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","179","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae","MALE","territorial","Skogsgöl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Aeshna juncea Linnaeus, 1758",15.319204,59.047488,"cdround,gass84","gbif","2809163624","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:26:58.839+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,6,28,2020-06-28,"2020-06-28T12:44:25.000+0000","2020-09-08T09:26:58.839+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:86538124","Per Karlsson Linderum","130069852","ArtDatabanken","Närke","Laggarhälla viltvatten",NA,"Artportalen","2809163624","urn:lsid:artportalen.se:Sighting:86538124",NA,100,NA,"Per Karlsson Linderum",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"00:00:00 - 00:00:00",NA,NA,"More information can be obtained from the Data Provider.","180","Hallsberg","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","180","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Aeshna juncea Linnaeus, 1758",15.192191,63.462716,"cdround,gass84","gbif","2809293618","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:26:42.511+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,6,26,2020-06-26,"2020-06-27T10:36:58.000+0000","2020-09-08T09:26:42.511+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:86516266","Christer Pålsson","130049754","ArtDatabanken","Jämtland","Lubbåsen",NA,"Artportalen","2809293618","urn:lsid:artportalen.se:Sighting:86516266",NA,100,NA,"Christer Pålsson",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"00:00:00 - 00:00:00",NA,NA,"More information can be obtained from the Data Provider.","178","Strömsund","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","178","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"foraging",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Aeshna juncea Linnaeus, 1758",20.735982,67.18452,"gass84","gbif","2809361546","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:26:56.323+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,6,24,2020-06-24,"2020-06-25T09:59:15.000+0000","2020-09-08T09:26:56.323+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:86481024","Maj Aspebo, Vivi Eriksson","130017966","ArtDatabanken","Lule lappmark","Backen ovan järnvägen",NA,"Artportalen","2809361546","urn:lsid:artportalen.se:Sighting:86481024",NA,50,NA,"Maj Aspebo",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"00:00:00 - 00:00:00","Foto Louise Aspebo",NA,"More information can be obtained from the Data Provider.","176","Gällivare","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","176","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
